"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.109057125E0,1.115418132E1,2.257408527E0,8.542601974E0,1.422981738E1
2.118993125E0,1.090566530E1,1.721116233E0,8.031760563E0,1.365301998E1
2.128929125E0,1.094671977E1,9.673005000E-1,7.498493911E0,1.330389999E1
2.138865125E0,1.120720387E1,1.036547613E-1,6.926899345E0,1.317551128E1
2.148801125E0,1.151012005E1,-6.774756548E-1,6.348125567E0,1.316208703E1
2.158737125E0,1.145661803E1,-1.231333862E0,6.139876397E0,1.305635331E1
2.168674125E0,1.138783723E1,-1.939535758E0,6.068351501E0,1.304873655E1
2.178610125E0,1.125120300E1,-2.839348279E0,5.746601443E0,1.294893416E1
2.188546125E0,1.099747127E1,-3.972998849E0,5.343260508E0,1.285610855E1
2.198482125E0,1.096686226E1,-5.072975888E0,5.251134117E0,1.317503555E1
2.208418125E0,1.097849354E1,-6.001658744E0,5.390286155E0,1.362359765E1
2.218354125E0,1.123007701E1,-7.411154051E0,5.322900503E0,1.446973061E1
2.228290125E0,1.190413819E1,-8.555690966E0,5.646266731E0,1.570950928E1
2.238226125E0,1.215546321E1,-9.247720633E0,6.332332238E0,1.653402717E1
2.248162125E0,1.225656040E1,-1.048680235E1,6.548942342E0,1.740933491E1
2.258099125E0,1.207729178E1,-1.180037817E1,6.675898257E0,1.815702397E1
2.268035125E0,1.146276930E1,-1.274889011E1,6.170941485E0,1.822113602E1
2.277971125E0,1.054266665E1,-1.332048117E1,5.041996754E0,1.772017973E1
2.287907125E0,9.392730412E0,-1.400036851E1,3.435338014E0,1.720567494E1
2.297843125E0,8.550037293E0,-1.502171921E1,1.529944441E0,1.735211559E1
2.307779125E0,7.528510593E0,-1.560888023E1,-8.220951319E-2,1.732981166E1
2.317715125E0,6.502177480E0,-1.580136589E1,-1.204069172E0,1.712925155E1
2.327651125E0,5.500969854E0,-1.597514514E1,-1.716911208E0,1.698274759E1
2.337587125E0,4.311062931E0,-1.633079618E1,-1.669997827E0,1.697259734E1
2.347524125E0,2.894468812E0,-1.643493276E1,-1.119961653E0,1.672540817E1
2.357460125E0,1.738361426E0,-1.634821387E1,-6.852837342E-1,1.645465317E1
2.367396125E0,8.564776370E-1,-1.661804416E1,-7.530018005E-1,1.665712933E1
2.377332125E0,-1.776699865E-1,-1.680353421E1,-8.957042679E-1,1.682832775E1
2.387268125E0,-1.325141181E0,-1.666375535E1,-1.036307293E0,1.674845290E1
2.397204125E0,-2.354995925E0,-1.636908843E1,-1.251631740E0,1.658492218E1
2.407140125E0,-3.300886260E0,-1.596051775E1,-1.421179213E0,1.636012613E1
2.417076125E0,-4.014756447E0,-1.544436531E1,-1.633851217E0,1.604107724E1
2.427012125E0,-4.563384027E0,-1.475843078E1,-1.806506631E0,1.555310963E1
2.436948125E0,-4.638644709E0,-1.411473654E1,-1.671887355E0,1.495118790E1
2.446885125E0,-4.589885947E0,-1.353360165E1,-1.391484713E0,1.435833056E1
2.456821125E0,-4.885527310E0,-1.308357070E1,-1.193933609E0,1.401690682E1
2.466757125E0,-5.745558300E0,-1.258410388E1,-1.199378536E0,1.388559035E1
2.476693125E0,-6.886949998E0,-1.200162063E1,-1.280329728E0,1.389633844E1
2.486629125E0,-7.899955552E0,-1.167822516E1,-1.559816111E0,1.418531871E1
2.496565125E0,-8.794736252E0,-1.165615075E1,-1.764325987E0,1.470802782E1
2.506501125E0,-9.727737277E0,-1.160429180E1,-1.968391474E0,1.526967667E1
2.516437125E0,-1.059678847E1,-1.146928777E1,-2.131470319E0,1.576006516E1
2.526373292E0,-1.123255974E1,-1.134046192E1,-2.304554919E0,1.612722692E1
2.536310292E0,-1.137374193E1,-1.125719406E1,-2.397019279E0,1.618122755E1
2.546246292E0,-1.095517835E1,-1.123411276E1,-2.158387245E0,1.583918741E1
2.556182292E0,-1.029253329E1,-1.119063754E1,-1.637547827E0,1.529209511E1
2.566118292E0,-9.637503630E0,-1.113338512E1,-1.174026178E0,1.477200318E1
2.576054292E0,-9.001193250E0,-1.119399384E1,-7.567349553E-1,1.438400591E1
2.585990292E0,-8.485344869E0,-1.134045256E1,-3.035792506E-1,1.416683106E1
2.595926292E0,-8.044458961E0,-1.159914508E1,1.248263597E-1,1.411626963E1
2.605862292E0,-7.592107834E0,-1.203378148E1,2.837921997E-1,1.423139263E1
2.615798292E0,-7.170870910E0,-1.259677362E1,1.887468787E-1,1.449605880E1
2.625735292E0,-6.799407240E0,-1.328319347E1,-1.210198224E-1,1.492279509E1
2.635671292E0,-6.425443300E0,-1.400933697E1,-4.067486564E-1,1.541795344E1
2.645607292E0,-6.012730447E0,-1.483743602E1,-6.213789296E-1,1.602150264E1
2.655543292E0,-5.733889596E0,-1.561908713E1,-6.748821223E-1,1.665199203E1
2.665479292E0,-5.550054891E0,-1.633725736E1,-5.940619075E-1,1.726447210E1
2.675415292E0,-5.194728366E0,-1.710110837E1,-3.799403787E-1,1.787672971E1
2.685351292E0,-4.776711504E0,-1.784500986E1,-5.365701098E-2,1.847333832E1
2.695287292E0,-4.359504481E0,-1.852965216E1,2.189185846E-1,1.903683833E1
2.705223292E0,-3.832065164E0,-1.907957694E1,3.303079697E-1,1.946340368E1
2.715160292E0,-2.905142612E0,-1.970774566E1,-7.701382354E-2,1.992086905E1
2.725096292E0,-1.783468017E0,-2.022857353E1,-4.184828854E-1,2.031135330E1
2.735032292E0,-4.764498425E-1,-2.025515731E1,-5.069594443E-1,2.026710167E1
2.744968292E0,7.969380713E-1,-1.998917916E1,-2.367046452E-1,2.000645953E1
2.754904292E0,1.592023745E0,-1.987617587E1,4.114019072E-1,1.994407577E1
2.764840292E0,2.273284010E0,-2.023834306E1,1.203558418E0,2.040114954E1
2.774776292E0,4.582840052E0,-2.051275990E1,1.801535621E0,2.109552731E1
