"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.547185250E0,-1.900109444E0,-3.441706216E0,-1.088847303E-1,3.932888692E0
2.557144250E0,-1.197648929E0,-3.169657491E0,-2.366594754E-2,3.388458595E0
2.567102250E0,-6.425595912E-1,-2.985003591E0,-9.016633116E-2,3.054710990E0
2.577060250E0,-4.044574615E-1,-2.851615153E0,-2.643537891E-1,2.892261701E0
2.587018250E0,-3.924089813E-1,-2.485017536E0,-3.300589514E-1,2.537367903E0
2.596977250E0,-1.295219663E-1,-2.019741138E0,-9.578437250E-2,2.026155189E0
2.606935250E0,4.179835331E-1,-1.530953670E0,2.923923576E-1,1.613698443E0
2.616893250E0,9.150617677E-1,-9.657530344E-1,7.102729797E-1,1.508146103E0
2.626851250E0,1.328389163E0,-6.124443841E-1,1.027873853E0,1.787800478E0
2.636810250E0,1.623722085E0,-6.023871732E-1,1.139980180E0,2.073378530E0
2.646768250E0,1.724797640E0,-8.078711951E-1,1.008970975E0,2.155366603E0
2.656726250E0,1.380279109E0,-1.203090933E0,5.643217627E-1,1.916000330E0
2.666685250E0,4.562430346E-1,-1.594992961E0,1.627888227E-1,1.666931448E0
2.676643250E0,-2.257142186E-2,-1.431120064E0,1.681694122E-1,1.441143663E0
2.686601250E0,3.691546047E-1,-8.863297194E-1,3.982643831E-1,1.039456595E0
2.696559250E0,1.025897495E0,-1.379229534E-1,4.248236060E-1,1.118911751E0
2.706518250E0,1.799644339E0,6.315273571E-1,1.847895563E-1,1.916166415E0
2.716476250E0,2.738213668E0,1.146556544E0,-4.495399693E-2,2.968910046E0
2.726434250E0,3.480610081E0,1.513659360E0,-1.962079990E-1,3.800566902E0
2.736392250E0,3.829743819E0,1.669290022E0,-2.643561280E-1,4.186090188E0
2.746351250E0,3.758423576E0,1.284465464E0,-3.201689708E-1,3.984734304E0
2.756309250E0,3.239743972E0,8.651861876E-1,-2.717497129E-2,3.353390318E0
2.766267250E0,2.867266980E0,8.972236669E-1,5.926456388E-1,3.062263721E0
2.776226250E0,3.055787644E0,1.297772557E0,1.219408100E0,3.536807579E0
2.786184250E0,3.656875566E0,2.004468210E0,1.635401899E0,4.479416378E0
2.796142250E0,4.512286963E0,2.759441984E0,1.640040495E0,5.537597541E0
2.806100250E0,5.385579146E0,3.476038728E0,1.257943078E0,6.532207036E0
2.816059250E0,6.067220650E0,3.859479250E0,6.928639184E-1,7.224043667E0
2.826017250E0,6.559988902E0,4.009826367E0,2.178286636E-1,7.691528535E0
2.835975250E0,6.947338872E0,4.125185500E0,2.139496207E-2,8.079797680E0
2.845934250E0,7.375701798E0,4.342660407E0,1.565685546E-1,8.560618560E0
2.855892250E0,7.884190874E0,4.761494125E0,5.121659513E-1,9.224673761E0
2.865850250E0,8.430747077E0,5.220837353E0,8.446653843E-1,9.952291121E0
2.875808250E0,8.897703381E0,5.497727573E0,1.009820721E0,1.050780052E1
2.885767250E0,9.147801073E0,5.571582584E0,8.953022718E-1,1.074831908E1
2.895725250E0,9.144957572E0,5.472982156E0,6.037583452E-1,1.067465722E1
