"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.814696958E0,2.222192501E0,-2.764824346E0,-6.354059322E0,7.277119145E0
1.824632958E0,1.750599064E0,-3.455406243E0,-5.865143800E0,7.028822176E0
1.834567958E0,1.693695715E0,-4.606206111E0,-5.380893188E0,7.282839515E0
1.844503958E0,2.209386953E0,-5.559868273E0,-4.580952863E0,7.535161249E0
1.854438958E0,2.738235303E0,-5.653976870E0,-3.021232939E0,6.970884842E0
1.864374958E0,1.952792273E0,-5.234208766E0,-3.455944186E-1,5.597300650E0
1.874309958E0,1.291399238E0,-4.909402369E0,7.419438386E-1,5.130343485E0
1.884245958E0,1.749783669E0,-5.291333724E0,1.075110585E0,5.675898012E0
1.894180958E0,2.573047952E0,-4.815131219E0,3.248438782E0,6.352827634E0
1.904116958E0,3.016621240E0,-3.645665284E0,5.643731963E0,7.364956859E0
1.914052958E0,3.488285136E0,-2.955844988E0,7.376875334E0,8.678907908E0
1.923987958E0,5.151858335E0,-3.756617956E0,8.420524975E0,1.056215241E1
1.933923958E0,4.785990450E0,-2.557855424E0,8.925755398E0,1.044592927E1
1.943858958E0,2.712344416E0,-1.106247008E0,7.137685037E0,7.715383488E0
1.953794958E0,1.034494217E0,-1.066014656E0,4.331329672E0,4.578971747E0
1.963729958E0,-2.640046372E-1,-9.298789045E-1,3.769128658E0,3.891105764E0
1.973665958E0,-1.165088563E0,-1.337363908E0,6.309727487E0,6.554283679E0
1.983600958E0,-1.536416431E0,-2.195124278E0,9.574629105E0,9.942467930E0
1.993536958E0,-1.695798228E0,-2.664107811E0,1.148483669E1,1.191111564E1
2.003472958E0,-2.084305654E0,-2.258913162E0,1.204627230E1,1.243220395E1
2.013407958E0,-2.527212798E0,-1.913107805E0,1.165291140E1,1.207630448E1
2.023343958E0,-2.844121946E0,-1.711787293E0,1.043471301E1,1.094999913E1
2.033278958E0,-2.943372000E0,-1.251848525E0,9.353481562E0,9.885250669E0
2.043214958E0,-2.809916904E0,-8.546701895E-1,9.594211430E0,1.003369260E1
2.053149958E0,-2.481154865E0,-9.513381860E-1,1.124057276E1,1.155039609E1
2.063085958E0,-2.011596843E0,-1.498817081E0,1.273265707E1,1.297742388E1
2.073020958E0,-1.833348567E0,-2.135844329E0,1.315564465E1,1.345340047E1
2.082956958E0,-1.692557847E0,-2.750377923E0,1.248293652E1,1.289391465E1
2.092892958E0,-1.360419041E0,-3.411553879E0,1.151793427E1,1.208934447E1
2.102827958E0,-9.268389371E-1,-4.307348487E0,1.100871195E1,1.185765661E1
2.112763958E0,-2.902250506E-1,-5.311577954E0,1.087167661E1,1.210332364E1
2.122698958E0,3.192956161E-1,-6.029427756E0,1.102527127E1,1.257030450E1
2.132634958E0,9.883496723E-1,-6.732948371E0,1.139132568E1,1.326920230E1
2.142569958E0,1.639821517E0,-7.770808684E0,1.165590283E1,1.410441608E1
