"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.861737375E0,1.420029943E0,-7.236708804E0,-8.731617898E0,1.142924278E1
1.871672375E0,1.007488413E0,-7.292178415E0,-8.468199663E0,1.122057505E1
1.881608375E0,8.217258802E-1,-7.427110518E0,-7.913547404E0,1.088399911E1
1.891543375E0,1.084014140E0,-7.699400733E0,-7.425698415E0,1.075159780E1
1.901479375E0,1.681461586E0,-7.685009565E0,-7.171223497E0,1.064486409E1
1.911414375E0,2.203081169E0,-7.274259038E0,-7.124109557E0,1.041735802E1
1.921350375E0,2.729118909E0,-6.771369841E0,-6.996307549E0,1.011176833E1
1.931286375E0,3.492690428E0,-6.259297006E0,-6.545235792E0,9.706585239E0
1.941221375E0,4.290147732E0,-5.786989331E0,-6.179792415E0,9.491282705E0
1.951157375E0,5.261686002E0,-5.297410151E0,-5.627034069E0,9.349406736E0
1.961092375E0,6.429646863E0,-4.694789966E0,-5.104918642E0,9.457357239E0
1.971029125E0,7.592083860E0,-4.112542650E0,-4.612632785E0,9.789235190E0
1.980965125E0,8.676796743E0,-3.343607479E0,-3.934900146E0,1.009702688E1
1.990900125E0,9.710223697E0,-2.533458209E0,-3.338986425E0,1.057618481E1
2.000836125E0,1.044976491E1,-1.970594121E0,-2.833305767E0,1.100492842E1
2.010771125E0,1.097603888E1,-1.586248450E0,-2.430975230E0,1.135338074E1
2.020707125E0,1.144985163E1,-1.418711396E0,-2.107105556E0,1.172824532E1
2.030642125E0,1.190938080E1,-1.395552621E0,-1.557143934E0,1.209155140E1
2.040578125E0,1.225264393E1,-1.210415155E0,-9.585785007E-1,1.234954497E1
2.050514125E0,1.239161003E1,-9.254727352E-1,-4.184700215E-1,1.243316597E1
2.060449125E0,1.231936066E1,-7.669702139E-1,6.328733861E-2,1.234337457E1
2.070385125E0,1.192811762E1,-7.865162864E-1,4.357473743E-1,1.196195944E1
2.080320125E0,1.132866925E1,-8.355291098E-1,7.949546957E-1,1.138722130E1
2.090256125E0,1.065426777E1,-9.541989362E-1,1.144142228E0,1.075792633E1
2.100191125E0,9.965200306E0,-1.124294440E0,1.369817855E0,1.012154416E1
2.110127125E0,9.323675380E0,-1.197868565E0,1.373106914E0,9.500064962E0
2.120063125E0,8.717805605E0,-1.204769961E0,1.513918392E0,8.929924643E0
2.129998125E0,8.178119295E0,-1.195291478E0,1.772222652E0,8.452877028E0
2.139934125E0,7.792066237E0,-1.191811362E0,2.190756993E0,8.181450162E0
2.149869125E0,7.343508198E0,-1.081704344E0,2.710193810E0,7.902047040E0
2.159805125E0,6.824775385E0,-9.428918830E-1,2.997758707E0,7.513531887E0
2.169741125E0,6.457171462E0,-8.205479586E-1,3.097568339E0,7.208556849E0
2.179676125E0,6.196199117E0,-8.133503285E-1,3.151235254E0,6.998907478E0
2.189612125E0,5.893023909E0,-9.091822462E-1,3.159642965E0,6.748161736E0
2.199547125E0,5.277326134E0,-8.920404026E-1,3.360590132E0,6.319768449E0
2.209483125E0,4.634072771E0,-9.888958754E-1,3.387606608E0,5.824811072E0
2.219419125E0,3.912584247E0,-1.233278207E0,3.182635971E0,5.192153922E0
2.229354125E0,3.418644798E0,-1.613829474E0,2.987414398E0,4.818321555E0
2.239290125E0,3.622044287E0,-2.089115574E0,2.805184168E0,5.035143187E0
2.249225125E0,3.717770224E0,-2.649783302E0,2.830522492E0,5.371687311E0
2.259161125E0,3.227218067E0,-3.246191697E0,3.502590349E0,5.763751915E0
2.269096125E0,2.501645263E0,-4.011120356E0,4.591786292E0,6.590282003E0
2.279032125E0,1.874651837E0,-4.992729285E0,5.769531884E0,7.856790909E0
2.288968125E0,1.295798537E0,-5.910347455E0,6.936725591E0,9.204860825E0
2.298903125E0,8.580151623E-1,-6.561885738E0,8.002798135E0,1.038457088E1
2.308839125E0,4.378266442E-1,-7.154074783E0,8.902880505E0,1.142951265E1
2.318774125E0,-8.590553820E-2,-7.786221360E0,9.587161442E0,1.235096301E1
2.328710125E0,-4.553408092E-1,-8.391043314E0,9.886724825E0,1.297552584E1
2.338645125E0,-6.678362274E-1,-8.811498465E0,1.000330544E1,1.334745782E1
2.348581125E0,-7.598222852E-1,-9.211803526E0,9.890778115E0,1.353743498E1
2.358517125E0,-9.991266024E-1,-9.802743605E0,9.706576788E0,1.383147386E1
2.368452125E0,-1.324130051E0,-1.055722855E1,9.513770700E0,1.427305952E1
2.378388125E0,-1.766722176E0,-1.121861998E1,9.176651820E0,1.460101641E1
2.388323125E0,-2.397320411E0,-1.147159626E1,8.935941832E0,1.473756161E1
2.398259125E0,-3.110656747E0,-1.127740555E1,8.790190626E0,1.463295980E1
2.408195125E0,-3.488973354E0,-1.118707776E1,8.755104994E0,1.462790167E1
2.418130125E0,-3.517847489E0,-1.128806502E1,8.650333414E0,1.465004884E1
2.428066125E0,-3.400999947E0,-1.150707599E1,8.300941814E0,1.459058715E1
2.438001125E0,-3.377510805E0,-1.165478251E1,7.509322954E0,1.426994974E1
2.447937125E0,-3.282413736E0,-1.153837146E1,6.289963313E0,1.354517974E1
2.457872125E0,-3.166794402E0,-1.132662975E1,4.932766088E0,1.275356066E1
2.467808125E0,-3.024530476E0,-1.105070081E1,3.581718380E0,1.200393600E1
2.477744125E0,-3.062292379E0,-1.081249928E1,2.567890708E0,1.152743848E1
2.487679125E0,-3.250168973E0,-1.058090861E1,1.971920269E0,1.124311767E1
2.497615125E0,-3.232546050E0,-1.046138216E1,1.706648467E0,1.108162983E1
2.507550125E0,-3.182162347E0,-1.051700673E1,1.157642280E0,1.104869781E1
2.517486125E0,-3.318247520E0,-1.052013031E1,2.986734366E-1,1.103508560E1
2.527422125E0,-3.407577188E0,-1.053850460E1,-5.465854400E-1,1.108920273E1
2.537357125E0,-3.266457269E0,-1.064628399E1,-1.320709430E0,1.121415976E1
2.547293125E0,-2.962618695E0,-1.077258618E1,-1.960472006E0,1.134324350E1
2.557228125E0,-2.390764805E0,-1.088100409E1,-2.439893403E0,1.140460811E1
2.567164125E0,-1.534739450E0,-1.090776913E1,-2.853159403E0,1.137872450E1
2.577100125E0,-7.195716606E-1,-1.073561073E1,-3.323739810E0,1.126136614E1
2.587035125E0,-1.207857876E-1,-1.061492069E1,-3.935424641E0,1.132160314E1
2.596971125E0,-7.463254496E-2,-1.062001712E1,-4.660468272E0,1.159785748E1
2.606906125E0,-1.390213528E-1,-1.074871902E1,-4.932317607E0,1.182717398E1
2.616842125E0,-2.522952224E-1,-1.092690590E1,-4.689179855E0,1.189324737E1
2.626777125E0,-3.015356487E-1,-1.094216128E1,-4.588368010E0,1.186907487E1
2.636713125E0,6.288972795E-2,-1.094381838E1,-4.824255799E0,1.196012374E1
2.646649125E0,8.470969489E-1,-1.086911553E1,-5.303132236E0,1.212346721E1
2.656584125E0,2.101343417E0,-1.030644498E1,-6.218765277E0,1.221930824E1
2.666520125E0,3.110014722E0,-9.442077404E0,-7.140236762E0,1.223960777E1
2.676455125E0,3.480745152E0,-8.602857531E0,-7.654279523E0,1.202966082E1
2.686391125E0,3.704686494E0,-7.918708742E0,-7.769262096E0,1.169581479E1
2.696326125E0,3.847979531E0,-7.357601157E0,-7.716062374E0,1.133485156E1
2.706262125E0,3.596907692E0,-6.917924454E0,-7.802256179E0,1.103044084E1
2.716198125E0,3.422686393E0,-6.592046846E0,-7.966514407E0,1.089197941E1
2.726133125E0,2.706380256E0,-6.466826969E0,-8.212550039E0,1.079769991E1
2.736069125E0,1.807483116E0,-6.485579574E0,-8.241202565E0,1.064176477E1
2.746004125E0,1.266471827E0,-6.545909976E0,-8.186879008E0,1.055830840E1
2.755940125E0,1.380113633E0,-6.539600245E0,-8.354530960E0,1.069903138E1
2.765876125E0,2.387012354E0,-6.224110216E0,-8.443926117E0,1.075812550E1
2.775811125E0,3.897632917E0,-5.537352984E0,-8.353501850E0,1.075336290E1
