"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.227906458E0,2.200845779E0,-2.101667061E0,4.329179066E0,5.291740542E0
1.237842458E0,2.334805489E0,-2.223241199E0,4.709056295E0,5.706954467E0
1.247777458E0,2.258466581E0,-2.611106309E0,4.988953153E0,6.066976266E0
1.257712458E0,2.383260781E0,-2.942472698E0,5.356622565E0,6.559838628E0
1.267648458E0,2.707812824E0,-3.159903751E0,5.040332637E0,6.536221775E0
1.277583458E0,3.109298438E0,-3.345166932E0,4.272918327E0,6.254255320E0
1.287518458E0,3.216427031E0,-3.386548262E0,3.390793340E0,5.771619482E0
1.297453458E0,3.193236389E0,-3.221918736E0,2.197186006E0,5.040351706E0
1.307389458E0,3.146082687E0,-2.576827592E0,8.918676174E-1,4.163328544E0
1.317324458E0,2.886875618E0,-1.928750861E0,-1.325090895E-1,3.474433676E0
1.327259458E0,2.085469689E0,-1.747263227E0,-7.397044281E-1,2.819445912E0
1.337195458E0,1.186274925E0,-2.139208524E0,-8.442128829E-1,2.587693317E0
1.347130458E0,8.603850389E-1,-2.442911736E0,-3.657369071E-1,2.615691811E0
1.357065458E0,5.864692980E-1,-3.020007362E0,-3.918346386E-1,3.101277977E0
1.367001458E0,1.093452716E-1,-3.938979748E0,-3.949472576E-1,3.960240041E0
1.376936458E0,-2.833484691E-1,-4.629073402E0,-2.606229731E-1,4.645054493E0
1.386871458E0,-9.753623486E-2,-4.824045299E0,-3.892906612E-1,4.840710029E0
1.396807458E0,6.284324259E-1,-4.780668899E0,-9.853624029E-1,4.921449127E0
1.406742458E0,9.521284372E-1,-4.733721605E0,-1.902167079E0,5.189692514E0
1.416677458E0,8.438824421E-1,-4.595471792E0,-3.462038739E0,5.815170746E0
1.426613458E0,2.204587412E-1,-4.583534117E0,-5.291070015E0,7.003771053E0
1.436548458E0,-6.498455143E-1,-4.959026518E0,-6.539361094E0,8.232708347E0
1.446483458E0,-9.982922047E-1,-5.504343113E0,-6.717405303E0,8.741734063E0
1.456419458E0,-1.195757940E0,-6.062385587E0,-6.231284165E0,8.775605871E0
1.466354458E0,-1.025068944E0,-6.706716008E0,-5.503216354E0,8.735914159E0
1.476289458E0,-6.485129339E-1,-7.074032832E0,-5.018301498E0,8.697462817E0
1.486225458E0,-2.327355552E-1,-7.666988447E0,-4.897676362E0,9.100775320E0
1.496160458E0,3.374989486E-1,-7.873990991E0,-5.192174302E0,9.437812969E0
1.506095458E0,7.188876826E-1,-7.795069367E0,-6.267920480E0,1.002829662E1
1.516030458E0,8.879289329E-1,-8.197944279E0,-7.670856965E0,1.126218250E1
1.525966458E0,1.721629618E0,-8.302566755E0,-8.191156247E0,1.178947259E1
1.535901458E0,3.215137135E0,-7.674634851E0,-8.102563328E0,1.161415771E1
1.545836458E0,5.505841169E0,-6.861888832E0,-8.422724698E0,1.217957703E1
1.555772458E0,8.116181493E0,-4.871172103E0,-9.532743745E0,1.343405832E1
1.565707458E0,1.073385072E1,-2.699059542E0,-1.134316216E1,1.584827440E1
1.575642458E0,1.308594701E1,-9.834611077E-1,-1.286913927E1,1.837998777E1
1.585578458E0,1.432841017E1,-5.472236636E-1,-1.390482149E1,1.997365396E1
1.595513458E0,1.582529971E1,-1.226345310E0,-1.277981369E1,2.037811748E1
1.605448458E0,1.625807202E1,-1.518261119E0,-9.834177067E0,1.906150732E1
1.615384458E0,1.482651693E1,-3.266039486E0,-7.553324422E0,1.695716155E1
1.625319458E0,1.384230306E1,-4.770421946E0,-5.076328096E0,1.549630235E1
1.635254458E0,1.190012232E1,-5.438590003E0,-2.782615377E0,1.337662591E1
1.645190458E0,9.674076210E0,-6.130455363E0,-2.334654192E0,1.168849193E1
1.655125458E0,8.115482166E0,-6.224244702E0,-2.799126452E0,1.060364946E1
1.665060458E0,6.545801218E0,-5.879729095E0,-3.842029989E0,9.601037561E0
1.674996458E0,5.500253570E0,-5.159021174E0,-5.965636387E0,9.615461836E0
1.684931458E0,5.562370881E0,-4.133694076E0,-7.745749857E0,1.039346128E1
1.694866458E0,6.627152359E0,-3.680683674E0,-8.240820158E0,1.119721830E1
1.704802458E0,8.400791207E0,-3.910471940E0,-7.363741318E0,1.183595243E1
1.714737458E0,9.192997127E0,-5.154510047E0,-5.663661028E0,1.196483290E1
1.724672458E0,8.992389683E0,-7.689768029E0,-3.723960379E0,1.240417210E1
1.734608458E0,8.697671303E0,-1.031345111E1,-1.115033327E0,1.353735791E1
1.744543458E0,9.236587535E0,-1.155821574E1,1.735995643E0,1.489699907E1
1.754478458E0,1.108817094E1,-1.154602312E1,4.337221327E0,1.658522455E1
1.764413458E0,1.357993616E1,-1.070200210E1,6.846915867E0,1.859644514E1
1.774349458E0,1.626590262E1,-9.124085936E0,9.133178941E0,2.076640291E1
1.784284458E0,1.801232092E1,-7.607778956E0,1.031227115E1,2.210576716E1
1.794219458E0,1.793548266E1,-7.627622067E0,1.059884436E1,2.218552813E1
